batch,path,path_b64,reviewed_object_id,start_line,end_line,symbol_id,role,reviewer,verified_by
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,34,40,SYM-aa0bbd1a479c16223bef98f9,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,43,55,SYM-79d96f9b7434fb9c324905c7,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,46,49,SYM-af861179c2f611a2edf778cb,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,58,76,SYM-50e7df955c883640bb1d31a6,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,63,70,SYM-da5be7ceabc45aaeca49566b,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,79,83,SYM-2bd409e931f44e214206dbc0,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,86,103,SYM-fd7c706fbf4f56921a7c4687,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,92,97,SYM-7cc2cb943688e9f0404d4dd5,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,106,114,SYM-5a94b60b83f2fb42de9c93bf,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,120,121,SYM-49d015fe45170054f87d7a09,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,124,151,SYM-157f94eec5ae384b8f8b139c,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,154,174,SYM-11613c94a4b7422c14d0a2da,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,177,196,SYM-9f900cdea683fb496d899b6e,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,199,223,SYM-67c3fa15d99debc1831e33a5,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,226,229,SYM-238e29c413b9a8c7600372fd,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/database/test_transactie_atomiciteit.py,dGVzdHMvdW5pdC9kYXRhYmFzZS90ZXN0X3RyYW5zYWN0aWVfYXRvbWljaXRlaXQucHk=,fa9fd400e87bb979e5630a975d15f7137e6b6909,232,251,SYM-2ff2109e33cc0b12c6924b77,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/services/test_service_factory_caching.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3NlcnZpY2VfZmFjdG9yeV9jYWNoaW5nLnB5,113c8e8f07e9978a9d4df948f31646411d5c4789,1,32,,line_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/services/test_service_factory_caching.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3NlcnZpY2VfZmFjdG9yeV9jYWNoaW5nLnB5,113c8e8f07e9978a9d4df948f31646411d5c4789,1,32,SYM-8090f603da0495ccc2914345,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/services/test_service_factory_caching.py,dGVzdHMvdW5pdC9zZXJ2aWNlcy90ZXN0X3NlcnZpY2VfZmFjdG9yeV9jYWNoaW5nLnB5,113c8e8f07e9978a9d4df948f31646411d5c4789,23,32,SYM-653cf94633bf99666bbaa932,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/ui/test_definition_generator_tab_generation_details.py,dGVzdHMvdW5pdC91aS90ZXN0X2RlZmluaXRpb25fZ2VuZXJhdG9yX3RhYl9nZW5lcmF0aW9uX2RldGFpbHMucHk=,05941581ea560a4059dfc446e0de7fa04ba4d2f1,1,138,,line_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/ui/test_definition_generator_tab_generation_details.py,dGVzdHMvdW5pdC91aS90ZXN0X2RlZmluaXRpb25fZ2VuZXJhdG9yX3RhYl9nZW5lcmF0aW9uX2RldGFpbHMucHk=,05941581ea560a4059dfc446e0de7fa04ba4d2f1,1,138,SYM-1e8a27b2a6d1831ae7f109dd,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/ui/test_definition_generator_tab_generation_details.py,dGVzdHMvdW5pdC91aS90ZXN0X2RlZmluaXRpb25fZ2VuZXJhdG9yX3RhYl9nZW5lcmF0aW9uX2RldGFpbHMucHk=,05941581ea560a4059dfc446e0de7fa04ba4d2f1,24,26,SYM-202635b74b8379803542ad0f,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/ui/test_definition_generator_tab_generation_details.py,dGVzdHMvdW5pdC91aS90ZXN0X2RlZmluaXRpb25fZ2VuZXJhdG9yX3RhYl9nZW5lcmF0aW9uX2RldGFpbHMucHk=,05941581ea560a4059dfc446e0de7fa04ba4d2f1,29,53,SYM-b793ac78833ee5a0b0e5881b,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/ui/test_definition_generator_tab_generation_details.py,dGVzdHMvdW5pdC91aS90ZXN0X2RlZmluaXRpb25fZ2VuZXJhdG9yX3RhYl9nZW5lcmF0aW9uX2RldGFpbHMucHk=,05941581ea560a4059dfc446e0de7fa04ba4d2f1,56,57,SYM-f61c4339ee932a54cfd94acd,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/ui/test_definition_generator_tab_generation_details.py,dGVzdHMvdW5pdC91aS90ZXN0X2RlZmluaXRpb25fZ2VuZXJhdG9yX3RhYl9nZW5lcmF0aW9uX2RldGFpbHMucHk=,05941581ea560a4059dfc446e0de7fa04ba4d2f1,60,69,SYM-3b5f1adca0675e4260b0ffec,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/ui/test_definition_generator_tab_generation_details.py,dGVzdHMvdW5pdC91aS90ZXN0X2RlZmluaXRpb25fZ2VuZXJhdG9yX3RhYl9nZW5lcmF0aW9uX2RldGFpbHMucHk=,05941581ea560a4059dfc446e0de7fa04ba4d2f1,72,81,SYM-f74b06050b558f63c6913c37,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/ui/test_definition_generator_tab_generation_details.py,dGVzdHMvdW5pdC91aS90ZXN0X2RlZmluaXRpb25fZ2VuZXJhdG9yX3RhYl9nZW5lcmF0aW9uX2RldGFpbHMucHk=,05941581ea560a4059dfc446e0de7fa04ba4d2f1,84,97,SYM-7d27c7bff09dff315d7a671f,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/ui/test_definition_generator_tab_generation_details.py,dGVzdHMvdW5pdC91aS90ZXN0X2RlZmluaXRpb25fZ2VuZXJhdG9yX3RhYl9nZW5lcmF0aW9uX2RldGFpbHMucHk=,05941581ea560a4059dfc446e0de7fa04ba4d2f1,100,109,SYM-a7ea510b39be9d8ca6340b04,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/ui/test_definition_generator_tab_generation_details.py,dGVzdHMvdW5pdC91aS90ZXN0X2RlZmluaXRpb25fZ2VuZXJhdG9yX3RhYl9nZW5lcmF0aW9uX2RldGFpbHMucHk=,05941581ea560a4059dfc446e0de7fa04ba4d2f1,112,122,SYM-cd27769748397e5ce9e83314,symbol_owner,codex-root,codex-kierkegaard
BATCH-001,tests/unit/ui/test_definition_generator_tab_generation_details.py,dGVzdHMvdW5pdC91aS90ZXN0X2RlZmluaXRpb25fZ2VuZXJhdG9yX3RhYl9nZW5lcmF0aW9uX2RldGFpbHMucHk=,05941581ea560a4059dfc446e0de7fa04ba4d2f1,125,138,SYM-d7bfd0fb089d7a5decc6338f,symbol_owner,codex-root,codex-kierkegaard
BATCH-002,.github/ISSUE_TEMPLATE/bug_report.yml,LmdpdGh1Yi9JU1NVRV9URU1QTEFURS9idWdfcmVwb3J0LnltbA==,e6ecb5982dadef267a075e69b749b29300671ec4,1,146,,line_owner,,
BATCH-002,.github/ISSUE_TEMPLATE/config.yml,LmdpdGh1Yi9JU1NVRV9URU1QTEFURS9jb25maWcueW1s,32d3f1bbaee1fefc6ba794b7302dbfa1dc8fd047,1,12,,line_owner,,
BATCH-002,.github/ISSUE_TEMPLATE/feature_request.yml,LmdpdGh1Yi9JU1NVRV9URU1QTEFURS9mZWF0dXJlX3JlcXVlc3QueW1s,7990ddca3762e4aac12233f0b71ec8c7a01af531,1,129,,line_owner,,
BATCH-002,.github/dependabot.yml,LmdpdGh1Yi9kZXBlbmRhYm90LnltbA==,1f954337cbfe0f6a63bb956818b67fdf90aef054,1,62,,line_owner,,
BATCH-002,.github/labeler.yml,LmdpdGh1Yi9sYWJlbGVyLnltbA==,37331208387321b2b79d3ba3c0380dc4b25fc756,1,107,,line_owner,,
BATCH-002,.github/pull_request_template.md,LmdpdGh1Yi9wdWxsX3JlcXVlc3RfdGVtcGxhdGUubWQ=,e59f638625bd1f2fddff7e2a293e71480f13acb9,1,107,,line_owner,,
BATCH-002,.github/workflows/agent-quick-checks.yml,LmdpdGh1Yi93b3JrZmxvd3MvYWdlbnQtcXVpY2stY2hlY2tzLnltbA==,1b27f0f5c349dd97a0f1c3d005ba9731d51e29bd,1,43,,line_owner,,
BATCH-002,.github/workflows/ci.yml,LmdpdGh1Yi93b3JrZmxvd3MvY2kueW1s,55c890927a8238235032e3f18d082c23839c96be,1,56,,line_owner,,
BATCH-002,.github/workflows/contract-tests.yml,LmdpdGh1Yi93b3JrZmxvd3MvY29udHJhY3QtdGVzdHMueW1s,b45529aad660fe0db4c944839151d6e940618c27,1,125,,line_owner,,
BATCH-002,.github/workflows/coverage-badge.yml,LmdpdGh1Yi93b3JrZmxvd3MvY292ZXJhZ2UtYmFkZ2UueW1s,4cefe964a8ed2c36d67ce523f5f5329e6d25043e,1,60,,line_owner,,
BATCH-002,.github/workflows/docs-integrity.yml,LmdpdGh1Yi93b3JrZmxvd3MvZG9jcy1pbnRlZ3JpdHkueW1s,34e611ff7144bc6a2926b33e768858e69f841908,1,38,,line_owner,,
BATCH-002,.github/workflows/epic-010-gates.yml,LmdpdGh1Yi93b3JrZmxvd3MvZXBpYy0wMTAtZ2F0ZXMueW1s,4300460e9c42932e70da46620e61c1deb9d15535,1,188,,line_owner,,
BATCH-002,.github/workflows/epic-validation.yml,LmdpdGh1Yi93b3JrZmxvd3MvZXBpYy12YWxpZGF0aW9uLnltbA==,b7b7a1ff9d57c35f7148d2e5bb9fd57029bc3039,1,154,,line_owner,,
BATCH-002,.github/workflows/labeler.yml,LmdpdGh1Yi93b3JrZmxvd3MvbGFiZWxlci55bWw=,0103373498ec081ba0004d478f03d4bb8f246333,1,20,,line_owner,,
BATCH-002,.github/workflows/no-root-db-files.yml,LmdpdGh1Yi93b3JrZmxvd3Mvbm8tcm9vdC1kYi1maWxlcy55bWw=,e8ad656958d34073e133c4946ff1e8b7011cfcff,1,18,,line_owner,,
BATCH-002,.github/workflows/no-todo-markers.yml,LmdpdGh1Yi93b3JrZmxvd3Mvbm8tdG9kby1tYXJrZXJzLnltbA==,c949abd9e04302afe3f2433bbe2e3c05058943f7,1,25,,line_owner,,
BATCH-002,.github/workflows/pr-size-labeler.yml,LmdpdGh1Yi93b3JrZmxvd3MvcHItc2l6ZS1sYWJlbGVyLnltbA==,540e2202837834399208d9911c5e3d28adc7b668,1,30,,line_owner,,
BATCH-002,.github/workflows/quality-gates.yml,LmdpdGh1Yi93b3JrZmxvd3MvcXVhbGl0eS1nYXRlcy55bWw=,693dc11d88ebec7999666df1ec87af814a3a3422,1,238,,line_owner,,
BATCH-002,.github/workflows/security.yml,LmdpdGh1Yi93b3JrZmxvd3Mvc2VjdXJpdHkueW1s,6d88d3886b61c35de414273b7efee93d09c76e4a,1,154,,line_owner,,
BATCH-002,.github/workflows/test.yml,LmdpdGh1Yi93b3JrZmxvd3MvdGVzdC55bWw=,ddf7001a84879c1014031bb0dfffa600679d7798,1,283,,line_owner,,
BATCH-003,.github/workflows/update-feature-status.yml,LmdpdGh1Yi93b3JrZmxvd3MvdXBkYXRlLWZlYXR1cmUtc3RhdHVzLnltbA==,9f8d7818e1a5eb973d02eff224fcbd5ba9586b59,1,52,,line_owner,,
BATCH-003,Makefile,TWFrZWZpbGU=,6262226093aeee8f5466423f4e47d55671e7d921,1,143,,line_owner,,
BATCH-004,.gitleaks.toml,LmdpdGxlYWtzLnRvbWw=,663cc49c433f63aa696df07b087bd6f49b9540a9,1,141,,line_owner,,
BATCH-004,.pre-commit-config.yaml,LnByZS1jb21taXQtY29uZmlnLnlhbWw=,cfe2180ed55fb274285cbd5b8700e12c97a3b0b0,1,124,,line_owner,,
BATCH-004,.trunk/configs/.markdownlint.yaml,LnRydW5rL2NvbmZpZ3MvLm1hcmtkb3dubGludC55YW1s,b40ee9d7a7aa5edd0a22f9beb16d33c8b147269c,1,2,,line_owner,,
BATCH-004,.trunk/configs/.yamllint.yaml,LnRydW5rL2NvbmZpZ3MvLnlhbWxsaW50LnlhbWw=,184e251f8deb169e6cc659d3a43ff4cac1c54d68,1,7,,line_owner,,
BATCH-004,.trunk/configs/ruff.toml,LnRydW5rL2NvbmZpZ3MvcnVmZi50b21s,41de1747803c35cf2b0f541aa430ded3a54ac872,1,6,,line_owner,,
BATCH-004,.trunk/trunk.yaml,LnRydW5rL3RydW5rLnlhbWw=,1722ea4682d4756904e1c6fbf59d49b76e27aa05,1,53,,line_owner,,
BATCH-004,config/.coveragerc,Y29uZmlnLy5jb3ZlcmFnZXJj,9d3ce94db3944136c8eff3240c98dd248de58936,1,55,,line_owner,,
BATCH-004,config/approval_gate.yaml,Y29uZmlnL2FwcHJvdmFsX2dhdGUueWFtbA==,6272be07ff78729866dcd1015d805647aabe8cd8,1,26,,line_owner,,
BATCH-004,config/cache_config.yaml,Y29uZmlnL2NhY2hlX2NvbmZpZy55YW1s,251ad07ee53a9bb13cee10229b6bb5d5d3c751c0,1,256,,line_owner,,
BATCH-004,config/classification/term_patterns.yaml,Y29uZmlnL2NsYXNzaWZpY2F0aW9uL3Rlcm1fcGF0dGVybnMueWFtbA==,67818c2334ad2461be190977be96150feff55a49,1,115,,line_owner,,
BATCH-004,config/config.yaml,Y29uZmlnL2NvbmZpZy55YW1s,a601df31f7a73a0f2118736a384f0449e8c1f08c,1,210,,line_owner,,
BATCH-004,config/juridische_keywords.yaml,Y29uZmlnL2p1cmlkaXNjaGVfa2V5d29yZHMueWFtbA==,7b0bd8a2aa625ab9888fea6090b4cfe3d81a39b4,1,75,,line_owner,,
BATCH-004,config/juridische_synoniemen.yaml,Y29uZmlnL2p1cmlkaXNjaGVfc3lub25pZW1lbi55YW1s,48866318aaa1c6dd6a815ae2ef6c1a44a408ac7b,1,361,,line_owner,,
BATCH-004,config/logging_config.yaml,Y29uZmlnL2xvZ2dpbmdfY29uZmlnLnlhbWw=,6d0933eecba1df0dec3c4a7ea619ecc2def89d7b,1,321,,line_owner,,
BATCH-004,config/logging_structured.yaml,Y29uZmlnL2xvZ2dpbmdfc3RydWN0dXJlZC55YW1s,41062d250ebb78e1f33c47a4c84a086a59f78bac,1,85,,line_owner,,
BATCH-004,config/monitoring.yaml,Y29uZmlnL21vbml0b3JpbmcueWFtbA==,6b1d52ce3d9b427e19a27a127928b245865c29ab,1,11,,line_owner,,
BATCH-004,config/ontology/category_patterns.yaml,Y29uZmlnL29udG9sb2d5L2NhdGVnb3J5X3BhdHRlcm5zLnlhbWw=,825634511691a89cb8763f5308812695650f9229,1,221,,line_owner,,
BATCH-004,config/synonym_config.yaml,Y29uZmlnL3N5bm9ueW1fY29uZmlnLnlhbWw=,bca7e74fa9dff7e7340a30655b2a6a6f463d6bbd,1,86,,line_owner,,
BATCH-004,config/toetsregels/toetsregels_config.yaml,Y29uZmlnL3RvZXRzcmVnZWxzL3RvZXRzcmVnZWxzX2NvbmZpZy55YW1s,40dd16aedab4b1b7007e1c8784f0a4974785def5,1,244,,line_owner,,
BATCH-004,config/ufo_rules.yaml,Y29uZmlnL3Vmb19ydWxlcy55YW1s,1847a906c4bad882bec2e815a8560db3d461bb32,1,1802,,line_owner,,
BATCH-004,config/ufo_rules_v5.yaml,Y29uZmlnL3Vmb19ydWxlc192NS55YW1s,90ea16ac2de89ca9f6097ab8fd1a1f23b224b5ef,1,380,,line_owner,,
BATCH-004,config/validation/rule_reasoning_config.yaml,Y29uZmlnL3ZhbGlkYXRpb24vcnVsZV9yZWFzb25pbmdfY29uZmlnLnlhbWw=,b69aa1daed59b0974af2c78fbc8ed8d97892347b,1,151,,line_owner,,
BATCH-004,config/web_lookup_defaults.yaml,Y29uZmlnL3dlYl9sb29rdXBfZGVmYXVsdHMueWFtbA==,3c4de6d65d2f739074991dcae6254dddb0054bda,1,161,,line_owner,,
BATCH-004,pyproject.toml,cHlwcm9qZWN0LnRvbWw=,6587fb7be7e3062a3f3faf3a2030128f0ec2db07,1,233,,line_owner,,
BATCH-004,pytest.ini,cHl0ZXN0LmluaQ==,a025c5965bede33dee5942894641c74304a145dc,1,60,,line_owner,,
BATCH-004,requirements-dev.in,cmVxdWlyZW1lbnRzLWRldi5pbg==,117ff514e49592cceec9d33c6f931e8dbb7ee765,1,40,,line_owner,,
BATCH-005,requirements-dev.txt,cmVxdWlyZW1lbnRzLWRldi50eHQ=,3a3b4e1c9ed29c688a90d25993c93288d9bd0129,1,1634,,line_owner,,
BATCH-005,requirements.in,cmVxdWlyZW1lbnRzLmlu,99b1d530222a71a439fbca9a81488068657c917d,1,81,,line_owner,,
BATCH-005,requirements.txt,cmVxdWlyZW1lbnRzLnR4dA==,4caba97d477be3bda1499870533e268a2be6fd78,1,2493,,line_owner,,
BATCH-005,.claude/rules/patterns.md,LmNsYXVkZS9ydWxlcy9wYXR0ZXJucy5tZA==,e8fc17d96ba9b32c68ee68270333913dec41b134,1,48,,line_owner,,
BATCH-005,.claude/rules/project-rules.md,LmNsYXVkZS9ydWxlcy9wcm9qZWN0LXJ1bGVzLm1k,7961ccac0059b3611328d1dbee6675a85b54bf03,1,6,,line_owner,,
BATCH-005,.claude/rules/streamlit-patterns.md,LmNsYXVkZS9ydWxlcy9zdHJlYW1saXQtcGF0dGVybnMubWQ=,b5b3be1e173477c31afe1fe0f6ba10f26528f6b6,1,34,,line_owner,,
BATCH-005,.gitignore,LmdpdGlnbm9yZQ==,a21df1441704efc41d6bd2bbbcb65933d0807cd3,1,207,,line_owner,,
BATCH-005,.gitleaksignore,LmdpdGxlYWtzaWdub3Jl,b4dea8cffefbd628ff2ecb39b29daded2c9d4a27,1,56,,line_owner,,
BATCH-005,.prompt-forge/analysis-report.md,LnByb21wdC1mb3JnZS9hbmFseXNpcy1yZXBvcnQubWQ=,f53654f765725a8996fbc7e4d817d01f4010349c,1,196,,line_owner,,
BATCH-005,.prompt-forge/linear-vs-codereview-report.md,LnByb21wdC1mb3JnZS9saW5lYXItdnMtY29kZXJldmlldy1yZXBvcnQubWQ=,c3370dab7e09aa631bf11933aba27f2aa694ac0b,1,204,,line_owner,,
BATCH-005,.prompt-forge/werklijst-security-sprint.md,LnByb21wdC1mb3JnZS93ZXJrbGlqc3Qtc2VjdXJpdHktc3ByaW50Lm1k,16dd861d9ee97eea69bd569a9945d05bf7bfc178,1,204,,line_owner,,
BATCH-005,.trunk/.gitignore,LnRydW5rLy5naXRpZ25vcmU=,15966d087ebc05fc3e0a2effab401a41f43c00bf,1,9,,line_owner,,
BATCH-005,.trunk/configs/.isort.cfg,LnRydW5rL2NvbmZpZ3MvLmlzb3J0LmNmZw==,b9fb3f3e8caa50cb46d61e0d193bad2624b598c9,1,2,,line_owner,,
BATCH-005,.trunk/configs/.shellcheckrc,LnRydW5rL2NvbmZpZ3MvLnNoZWxsY2hlY2tyYw==,8c7b1ada8a3e17d42d1022b2caddc39ba83e1466,1,7,,line_owner,,
BATCH-006,src/api/feature_status_api.py,c3JjL2FwaS9mZWF0dXJlX3N0YXR1c19hcGkucHk=,6ea6369e0968a03dcc7c44fec6b9ea58e06b0b17,1,230,,line_owner,codex-root,codex-hypatia
BATCH-006,src/api/feature_status_api.py,c3JjL2FwaS9mZWF0dXJlX3N0YXR1c19hcGkucHk=,6ea6369e0968a03dcc7c44fec6b9ea58e06b0b17,1,230,SYM-d2612531587f00d13caee89f,symbol_owner,codex-root,codex-hypatia
BATCH-006,src/api/feature_status_api.py,c3JjL2FwaS9mZWF0dXJlX3N0YXR1c19hcGkucHk=,6ea6369e0968a03dcc7c44fec6b9ea58e06b0b17,39,46,SYM-6f02770d2be4c4f31fbb514d,symbol_owner,codex-root,codex-hypatia
BATCH-006,src/api/feature_status_api.py,c3JjL2FwaS9mZWF0dXJlX3N0YXR1c19hcGkucHk=,6ea6369e0968a03dcc7c44fec6b9ea58e06b0b17,49,52,SYM-f04cca586f3c00ea57f12adc,symbol_owner,codex-root,codex-hypatia
BATCH-006,src/api/feature_status_api.py,c3JjL2FwaS9mZWF0dXJlX3N0YXR1c19hcGkucHk=,6ea6369e0968a03dcc7c44fec6b9ea58e06b0b17,58,115,SYM-3e9a0b3eb1c4a880ac80a2f1,symbol_owner,codex-root,codex-hypatia
BATCH-006,src/api/feature_status_api.py,c3JjL2FwaS9mZWF0dXJlX3N0YXR1c19hcGkucHk=,6ea6369e0968a03dcc7c44fec6b9ea58e06b0b17,65,115,SYM-8c108964c45a8ed8bc4d7ee3,symbol_owner,codex-root,codex-hypatia
BATCH-006,src/api/feature_status_api.py,c3JjL2FwaS9mZWF0dXJlX3N0YXR1c19hcGkucHk=,6ea6369e0968a03dcc7c44fec6b9ea58e06b0b17,143,177,SYM-d3bc2cdf9ebdcc6e6faf25cf,symbol_owner,codex-root,codex-hypatia
BATCH-006,src/api/feature_status_api.py,c3JjL2FwaS9mZWF0dXJlX3N0YXR1c19hcGkucHk=,6ea6369e0968a03dcc7c44fec6b9ea58e06b0b17,180,188,SYM-ffa93bf062a267ed1e23518d,symbol_owner,codex-root,codex-hypatia
BATCH-006,src/api/feature_status_api.py,c3JjL2FwaS9mZWF0dXJlX3N0YXR1c19hcGkucHk=,6ea6369e0968a03dcc7c44fec6b9ea58e06b0b17,191,200,SYM-3802edbcef72c32a57a8b6f1,symbol_owner,codex-root,codex-hypatia
BATCH-006,src/api/feature_status_api.py,c3JjL2FwaS9mZWF0dXJlX3N0YXR1c19hcGkucHk=,6ea6369e0968a03dcc7c44fec6b9ea58e06b0b17,203,222,SYM-cd6674b5f60d812a38e03b61,symbol_owner,codex-root,codex-hypatia
BATCH-006,src/config/rate_limit_config.py,c3JjL2NvbmZpZy9yYXRlX2xpbWl0X2NvbmZpZy5weQ==,66c51ad9d7f5592ec4c9957c7681eac85ccd54d1,1,171,,line_owner,codex-root,codex-hypatia
BATCH-006,src/config/rate_limit_config.py,c3JjL2NvbmZpZy9yYXRlX2xpbWl0X2NvbmZpZy5weQ==,66c51ad9d7f5592ec4c9957c7681eac85ccd54d1,1,171,SYM-4f5254d8891efdd376209cfc,symbol_owner,codex-root,codex-hypatia
BATCH-006,src/config/rate_limit_config.py,c3JjL2NvbmZpZy9yYXRlX2xpbWl0X2NvbmZpZy5weQ==,66c51ad9d7f5592ec4c9957c7681eac85ccd54d1,13,22,SYM-e2980384a0554792e7701d95,symbol_owner,codex-root,codex-hypatia
BATCH-006,src/config/rate_limit_config.py,c3JjL2NvbmZpZy9yYXRlX2xpbWl0X2NvbmZpZy5weQ==,66c51ad9d7f5592ec4c9957c7681eac85ccd54d1,111,136,SYM-caa91c8710f08d6e067b9d22,symbol_owner,codex-root,codex-hypatia
BATCH-006,src/config/rate_limit_config.py,c3JjL2NvbmZpZy9yYXRlX2xpbWl0X2NvbmZpZy5weQ==,66c51ad9d7f5592ec4c9957c7681eac85ccd54d1,139,150,SYM-107518992b1a63677813fd53,symbol_owner,codex-root,codex-hypatia
BATCH-006,src/config/rate_limit_config.py,c3JjL2NvbmZpZy9yYXRlX2xpbWl0X2NvbmZpZy5weQ==,66c51ad9d7f5592ec4c9957c7681eac85ccd54d1,154,156,SYM-88e332cc2b65626649726e97,symbol_owner,codex-root,codex-hypatia
BATCH-006,src/config/rate_limit_config.py,c3JjL2NvbmZpZy9yYXRlX2xpbWl0X2NvbmZpZy5weQ==,66c51ad9d7f5592ec4c9957c7681eac85ccd54d1,159,171,SYM-4aaf0865b50aefefdba62ac5,symbol_owner,codex-root,codex-hypatia
BATCH-006,src/security/__init__.py,c3JjL3NlY3VyaXR5L19faW5pdF9fLnB5,507078de1b692ccb812e045ed108e88c51d38087,1,35,,line_owner,codex-root,codex-hypatia
BATCH-006,src/security/__init__.py,c3JjL3NlY3VyaXR5L19faW5pdF9fLnB5,507078de1b692ccb812e045ed108e88c51d38087,1,35,SYM-120ba221d9fca3a9bfb1a66f,symbol_owner,codex-root,codex-hypatia
